aeso_price,year,month,hour,day
198.54,2023,Mar,5,22
565.28,2023,Mar,6,22
840.49,2023,Mar,7,22
815.18,2023,Mar,8,22
673.7,2023,Mar,9,22
311.56,2023,Mar,10,22
56.37,2023,Mar,11,22
53.02,2023,Mar,12,22
49.71,2023,Mar,13,22
49.33,2023,Mar,14,22
51.26,2023,Mar,15,22
53.43,2023,Mar,16,22
55.78,2023,Mar,17,22
55.6,2023,Mar,18,22
62.57,2023,Mar,19,22
91.04,2023,Mar,20,22
54.22,2023,Mar,21,22
49.44,2023,Mar,22,22
38.1,2023,Mar,23,22
38.27,2023,Mar,0,23
46.92,2023,Mar,1,23
38.99,2023,Mar,2,23
46.09,2023,Mar,3,23
46.42,2023,Mar,4,23
46.5,2023,Mar,5,23
45.81,2023,Mar,6,23
46.08,2023,Mar,7,23
46.62,2023,Mar,8,23
39.92,2023,Mar,9,23
38.22,2023,Mar,10,23
46.91,2023,Mar,11,23
49.65,2023,Mar,12,23
49.52,2023,Mar,13,23
52.56,2023,Mar,14,23
47.14,2023,Mar,15,23
47,2023,Mar,16,23
47.38,2023,Mar,17,23
48.41,2023,Mar,18,23
48.89,2023,Mar,19,23
50.67,2023,Mar,20,23
51.12,2023,Mar,21,23
50.69,2023,Mar,22,23
51.04,2023,Mar,23,23
49.14,2023,Mar,0,24
48.51,2023,Mar,1,24
45.33,2023,Mar,2,24
46.55,2023,Mar,3,24
47.47,2023,Mar,4,24
48.87,2023,Mar,5,24
49.06,2023,Mar,6,24
49.51,2023,Mar,7,24
50.03,2023,Mar,8,24
49.91,2023,Mar,9,24
48.77,2023,Mar,10,24
48.82,2023,Mar,11,24
49.65,2023,Mar,12,24
50.75,2023,Mar,13,24
50.84,2023,Mar,14,24
50.85,2023,Mar,15,24
49.59,2023,Mar,16,24
51.19,2023,Mar,17,24
96.47,2023,Mar,18,24
200,2023,Mar,19,24
440.01,2023,Mar,20,24
493.59,2023,Mar,21,24
107,2023,Mar,22,24
107.85,2023,Mar,23,24
200,2023,Mar,0,25
308.58,2023,Mar,1,25
228.28,2023,Mar,2,25
160.12,2023,Mar,3,25
165.7,2023,Mar,4,25
196.35,2023,Mar,5,25
328.21,2023,Mar,6,25
314.88,2023,Mar,7,25
144.33,2023,Mar,8,25
67.87,2023,Mar,9,25
227.36,2023,Mar,10,25
337.32,2023,Mar,11,25
115.27,2023,Mar,12,25
56.45,2023,Mar,13,25
52.73,2023,Mar,14,25
48.03,2023,Mar,15,25
48.3,2023,Mar,16,25
50.01,2023,Mar,17,25
54.65,2023,Mar,18,25
222.8,2023,Mar,19,25
258.74,2023,Mar,20,25
258.74,2023,Mar,21,25
92.09,2023,Mar,22,25
52.68,2023,Mar,23,25
65.82,2023,Mar,0,26
244.99,2023,Mar,1,26
105.58,2023,Mar,2,26
110,2023,Mar,3,26
161.22,2023,Mar,4,26
153.63,2023,Mar,5,26
220.5,2023,Mar,6,26
290.39,2023,Mar,7,26
57.01,2023,Mar,8,26
58.09,2023,Mar,9,26
57.99,2023,Mar,10,26
50.86,2023,Mar,11,26
48.49,2023,Mar,12,26
48.48,2023,Mar,13,26
48.22,2023,Mar,14,26
48.46,2023,Mar,15,26
50.21,2023,Mar,16,26
50.28,2023,Mar,17,26
51.4,2023,Mar,18,26
109.11,2023,Mar,19,26
452.33,2023,Mar,20,26
470.62,2023,Mar,21,26
318.45,2023,Mar,22,26
136.77,2023,Mar,23,26
75.08,2023,Mar,0,27
310.4,2023,Mar,1,27
220.68,2023,Mar,2,27
194.2,2023,Mar,3,27
191.19,2023,Mar,4,27
191.19,2023,Mar,5,27
210.35,2023,Mar,6,27
397.48,2023,Mar,7,27
551.79,2023,Mar,8,27
557.41,2023,Mar,9,27
593.76,2023,Mar,10,27
163.51,2023,Mar,11,27
53,2023,Mar,12,27
51.03,2023,Mar,13,27
47.38,2023,Mar,14,27
41.74,2023,Mar,15,27
46.2,2023,Mar,16,27
51.26,2023,Mar,17,27
54.28,2023,Mar,18,27
186.67,2023,Mar,19,27
495.32,2023,Mar,20,27
668.3,2023,Mar,21,27
662.89,2023,Mar,22,27
353.44,2023,Mar,23,27
91.27,2023,Mar,0,28
265.83,2023,Mar,1,28
113.84,2023,Mar,2,28
72.31,2023,Mar,3,28
65.2,2023,Mar,4,28
56.33,2023,Mar,5,28
62.27,2023,Mar,6,28
295.32,2023,Mar,7,28
513.76,2023,Mar,8,28
205.01,2023,Mar,9,28
50.67,2023,Mar,10,28
49.31,2023,Mar,11,28
51.2,2023,Mar,12,28
53.7,2023,Mar,13,28
53.21,2023,Mar,14,28
53.36,2023,Mar,15,28
53.36,2023,Mar,16,28
53.36,2023,Mar,17,28
58.32,2023,Mar,18,28
237.62,2023,Mar,19,28
484.65,2023,Mar,20,28
515.34,2023,Mar,21,28
361,2023,Mar,22,28
63.59,2023,Mar,23,28
54.39,2023,Mar,0,29
109.3,2023,Mar,1,29
48.02,2023,Mar,2,29
50.77,2023,Mar,3,29
51.17,2023,Mar,4,29
51.7,2023,Mar,5,29
60.68,2023,Mar,6,29
60.84,2023,Mar,7,29
175.52,2023,Mar,8,29
71.29,2023,Mar,9,29
49.67,2023,Mar,10,29
48.17,2023,Mar,11,29
49.91,2023,Mar,12,29
52.87,2023,Mar,13,29
76.71,2023,Mar,14,29
57.82,2023,Mar,15,29
57.46,2023,Mar,16,29
49.09,2023,Mar,17,29
52.41,2023,Mar,18,29
64.48,2023,Mar,19,29
95,2023,Mar,20,29
75.17,2023,Mar,21,29
59.74,2023,Mar,22,29
60.97,2023,Mar,23,29
62.73,2023,Mar,0,30
55.31,2023,Mar,1,30
76.29,2023,Mar,2,30
52.7,2023,Mar,3,30
53.9,2023,Mar,4,30
56.79,2023,Mar,5,30
93.43,2023,Mar,6,30
179.64,2023,Mar,7,30
164.98,2023,Mar,8,30
114.04,2023,Mar,9,30
57.98,2023,Mar,10,30
58.02,2023,Mar,11,30
59.16,2023,Mar,12,30
59.36,2023,Mar,13,30
58.97,2023,Mar,14,30
58.56,2023,Mar,15,30
57.21,2023,Mar,16,30
56.21,2023,Mar,17,30
55.54,2023,Mar,18,30
59.16,2023,Mar,19,30
54.42,2023,Mar,20,30
49.87,2023,Mar,21,30
49.03,2023,Mar,22,30
48.55,2023,Mar,23,30
50,2023,Mar,0,31
50.9,2023,Mar,1,31
53.46,2023,Mar,2,31
52.47,2023,Mar,3,31
48.77,2023,Mar,4,31
50.92,2023,Mar,5,31
48.67,2023,Mar,6,31
48.14,2023,Mar,7,31
48.86,2023,Mar,8,31
51.07,2023,Mar,9,31
49.35,2023,Mar,10,31
47.94,2023,Mar,11,31
49.26,2023,Mar,12,31
47.61,2023,Mar,13,31
48.56,2023,Mar,14,31
46.05,2023,Mar,15,31
46.53,2023,Mar,16,31
46.03,2023,Mar,17,31
43.55,2023,Mar,18,31
46.25,2023,Mar,19,31
50.86,2023,Mar,20,31
49.35,2023,Mar,21,31
51.28,2023,Mar,22,31
48.39,2023,Mar,23,31
46.38,2023,Apr,0,1
45.87,2023,Apr,1,1
24.43,2023,Apr,2,1
44.53,2023,Apr,3,1
47.79,2023,Apr,4,1
49.5,2023,Apr,5,1
47.68,2023,Apr,6,1
47.52,2023,Apr,7,1
49.07,2023,Apr,8,1
59.12,2023,Apr,9,1
54.22,2023,Apr,10,1
66.3,2023,Apr,11,1
55.76,2023,Apr,12,1
54,2023,Apr,13,1
45.73,2023,Apr,14,1
51.79,2023,Apr,15,1
30.52,2023,Apr,16,1
22.42,2023,Apr,17,1
22.78,2023,Apr,18,1
38.89,2023,Apr,19,1
54,2023,Apr,20,1
58.32,2023,Apr,21,1
54,2023,Apr,22,1
48.94,2023,Apr,23,1
49.23,2023,Apr,0,2
50.65,2023,Apr,1,2
49.09,2023,Apr,2,2
45.69,2023,Apr,3,2
46.96,2023,Apr,4,2
45.01,2023,Apr,5,2
48.44,2023,Apr,6,2
54.37,2023,Apr,7,2
56.28,2023,Apr,8,2
50.18,2023,Apr,9,2
46.91,2023,Apr,10,2
41.88,2023,Apr,11,2
45.86,2023,Apr,12,2
46.7,2023,Apr,13,2
57.3,2023,Apr,14,2
60.16,2023,Apr,15,2
60.6,2023,Apr,16,2
58.99,2023,Apr,17,2
60.61,2023,Apr,18,2
441.05,2023,Apr,19,2
719.1,2023,Apr,20,2
895.07,2023,Apr,21,2
722.22,2023,Apr,22,2
264.32,2023,Apr,23,2
87.36,2023,Apr,0,3
59.27,2023,Apr,1,3
62.37,2023,Apr,2,3
62.41,2023,Apr,3,3
59.83,2023,Apr,4,3
59.43,2023,Apr,5,3
74.2,2023,Apr,6,3
385.39,2023,Apr,7,3
250.62,2023,Apr,8,3
125,2023,Apr,9,3
90.91,2023,Apr,10,3
59.65,2023,Apr,11,3
58.08,2023,Apr,12,3
58.2,2023,Apr,13,3
60.79,2023,Apr,14,3
62.44,2023,Apr,15,3
109.16,2023,Apr,16,3
303.73,2023,Apr,17,3
483.76,2023,Apr,18,3
144.87,2023,Apr,19,3
550.58,2023,Apr,20,3
872.74,2023,Apr,21,3
459.16,2023,Apr,22,3
154.48,2023,Apr,23,3
159.35,2023,Apr,0,4
146.26,2023,Apr,1,4
100,2023,Apr,2,4
100,2023,Apr,3,4
142.15,2023,Apr,4,4
159.38,2023,Apr,5,4
527.6,2023,Apr,6,4
778.35,2023,Apr,7,4
900.48,2023,Apr,8,4
763.18,2023,Apr,9,4
663.28,2023,Apr,10,4
533.34,2023,Apr,11,4
151.1,2023,Apr,12,4
58.14,2023,Apr,13,4
60.5,2023,Apr,14,4
76.28,2023,Apr,15,4
176.35,2023,Apr,16,4
665.43,2023,Apr,17,4
268.78,2023,Apr,18,4
196.93,2023,Apr,19,4
856.5,2023,Apr,20,4
896.59,2023,Apr,21,4
652.47,2023,Apr,22,4
97.47,2023,Apr,23,4
92,2023,Apr,0,5
96.47,2023,Apr,1,5
96.47,2023,Apr,2,5
85.87,2023,Apr,3,5
159.9,2023,Apr,4,5
114.84,2023,Apr,5,5
279.24,2023,Apr,6,5
300.2,2023,Apr,7,5
125.08,2023,Apr,8,5
51.2,2023,Apr,9,5
47.34,2023,Apr,10,5
48.7,2023,Apr,11,5
47.48,2023,Apr,12,5
51.19,2023,Apr,13,5
53.02,2023,Apr,14,5
53.81,2023,Apr,15,5
54.91,2023,Apr,16,5
58.17,2023,Apr,17,5
51.4,2023,Apr,18,5
49.87,2023,Apr,19,5
692.25,2023,Apr,20,5
827.9,2023,Apr,21,5
86.31,2023,Apr,22,5
55.98,2023,Apr,23,5
177.25,2023,Apr,0,6
90.27,2023,Apr,1,6
112.47,2023,Apr,2,6
79.09,2023,Apr,3,6
60.91,2023,Apr,4,6
51.49,2023,Apr,5,6
84.1,2023,Apr,6,6
84.42,2023,Apr,7,6
69.82,2023,Apr,8,6
48.86,2023,Apr,9,6
43.84,2023,Apr,10,6
38.93,2023,Apr,11,6
48.11,2023,Apr,12,6
51.93,2023,Apr,13,6
53.04,2023,Apr,14,6
55.27,2023,Apr,15,6
51.32,2023,Apr,16,6
44.44,2023,Apr,17,6
35.28,2023,Apr,18,6
34.35,2023,Apr,19,6
44.88,2023,Apr,20,6
45.62,2023,Apr,21,6
51.17,2023,Apr,22,6
51.63,2023,Apr,23,6
50.24,2023,Apr,0,7
53.73,2023,Apr,1,7
52.57,2023,Apr,2,7
52.61,2023,Apr,3,7
48.28,2023,Apr,4,7
46.59,2023,Apr,5,7
52.56,2023,Apr,6,7
51.34,2023,Apr,7,7
37.87,2023,Apr,8,7
26.61,2023,Apr,9,7
33.33,2023,Apr,10,7
52.53,2023,Apr,11,7
52.71,2023,Apr,12,7
47.68,2023,Apr,13,7
31.81,2023,Apr,14,7
47.78,2023,Apr,15,7
48.66,2023,Apr,16,7
54.92,2023,Apr,17,7
55.76,2023,Apr,18,7
48.73,2023,Apr,19,7
51.92,2023,Apr,20,7
52.35,2023,Apr,21,7
52.69,2023,Apr,22,7
52.47,2023,Apr,23,7
52.48,2023,Apr,0,8
54.33,2023,Apr,1,8
36.23,2023,Apr,2,8
35.25,2023,Apr,3,8
35.17,2023,Apr,4,8
34.23,2023,Apr,5,8
30.73,2023,Apr,6,8
31.48,2023,Apr,7,8
35.18,2023,Apr,8,8
19.95,2023,Apr,9,8
18.57,2023,Apr,10,8
18.12,2023,Apr,11,8
22.24,2023,Apr,12,8
26.43,2023,Apr,13,8
18.88,2023,Apr,14,8
20.38,2023,Apr,15,8
19.88,2023,Apr,16,8
22.49,2023,Apr,17,8
43.3,2023,Apr,18,8
55.28,2023,Apr,19,8
44.56,2023,Apr,20,8
39.28,2023,Apr,21,8
37.11,2023,Apr,22,8
30.66,2023,Apr,23,8
29.27,2023,Apr,0,9
25.04,2023,Apr,1,9
34.15,2023,Apr,2,9
32.22,2023,Apr,3,9
32.22,2023,Apr,4,9
36.66,2023,Apr,5,9
41.12,2023,Apr,6,9
47.46,2023,Apr,7,9
48.44,2023,Apr,8,9
45.54,2023,Apr,9,9
44.69,2023,Apr,10,9
55.97,2023,Apr,11,9
101.68,2023,Apr,12,9
50.7,2023,Apr,13,9
37.96,2023,Apr,14,9
35.81,2023,Apr,15,9
22.96,2023,Apr,16,9
26.24,2023,Apr,17,9
35.99,2023,Apr,18,9
37.32,2023,Apr,19,9
44.02,2023,Apr,20,9
53.51,2023,Apr,21,9
49.88,2023,Apr,22,9
43.81,2023,Apr,23,9
48.81,2023,Apr,0,10
47.33,2023,Apr,1,10
44.04,2023,Apr,2,10
39.16,2023,Apr,3,10
36.61,2023,Apr,4,10
36.03,2023,Apr,5,10
36.24,2023,Apr,6,10
52.16,2023,Apr,7,10
71.52,2023,Apr,8,10
552.4,2023,Apr,9,10
127.11,2023,Apr,10,10
52.21,2023,Apr,11,10
51.88,2023,Apr,12,10
101.61,2023,Apr,13,10
602.9,2023,Apr,14,10
798.99,2023,Apr,15,10
281.67,2023,Apr,16,10
155.28,2023,Apr,17,10
58.81,2023,Apr,18,10
45.27,2023,Apr,19,10
69.14,2023,Apr,20,10
73.58,2023,Apr,21,10
130.12,2023,Apr,22,10
213.43,2023,Apr,23,10
538.47,2023,Apr,0,11
224.34,2023,Apr,1,11
135.94,2023,Apr,2,11
71.68,2023,Apr,3,11
46.08,2023,Apr,4,11
55.36,2023,Apr,5,11
151.07,2023,Apr,6,11
369.78,2023,Apr,7,11
364.38,2023,Apr,8,11
84.61,2023,Apr,9,11
146.65,2023,Apr,10,11
134.4,2023,Apr,11,11
68.12,2023,Apr,12,11
35.73,2023,Apr,13,11
36.86,2023,Apr,14,11
37.11,2023,Apr,15,11
29.49,2023,Apr,16,11
26.94,2023,Apr,17,11
28.25,2023,Apr,18,11
39.95,2023,Apr,19,11
34.27,2023,Apr,20,11
36.87,2023,Apr,21,11
38.07,2023,Apr,22,11
41.48,2023,Apr,23,11
55.27,2023,Apr,0,12
52.71,2023,Apr,1,12
51.6,2023,Apr,2,12
52.6,2023,Apr,3,12
53.22,2023,Apr,4,12
55.17,2023,Apr,5,12
72.6,2023,Apr,6,12
122.08,2023,Apr,7,12
81.25,2023,Apr,8,12
140.62,2023,Apr,9,12
58.77,2023,Apr,10,12
502.03,2023,Apr,11,12
152.71,2023,Apr,12,12
184.06,2023,Apr,13,12
59.36,2023,Apr,14,12
57.13,2023,Apr,15,12
55.42,2023,Apr,16,12
139.95,2023,Apr,17,12
56.46,2023,Apr,18,12
71.93,2023,Apr,19,12
520.07,2023,Apr,20,12
471.84,2023,Apr,21,12
540.73,2023,Apr,22,12
298.19,2023,Apr,23,12
120.46,2023,Apr,0,13
246.41,2023,Apr,1,13
187.54,2023,Apr,2,13
187.54,2023,Apr,3,13
187.54,2023,Apr,4,13
514.71,2023,Apr,5,13
565.1,2023,Apr,6,13
680,2023,Apr,7,13
541.98,2023,Apr,8,13
60.9,2023,Apr,9,13
54.81,2023,Apr,10,13
55.72,2023,Apr,11,13
285.56,2023,Apr,12,13
514.91,2023,Apr,13,13
439.27,2023,Apr,14,13
179.07,2023,Apr,15,13
62.49,2023,Apr,16,13
108.64,2023,Apr,17,13
395.89,2023,Apr,18,13
166.17,2023,Apr,19,13
384,2023,Apr,20,13
532.97,2023,Apr,21,13
215.75,2023,Apr,22,13
61.44,2023,Apr,23,13
59.54,2023,Apr,0,14
294.21,2023,Apr,1,14
157.23,2023,Apr,2,14
179.94,2023,Apr,3,14
179.94,2023,Apr,4,14
179.94,2023,Apr,5,14
485.47,2023,Apr,6,14
417.88,2023,Apr,7,14
211.98,2023,Apr,8,14
55.6,2023,Apr,9,14
50.9,2023,Apr,10,14
50.95,2023,Apr,11,14
51.46,2023,Apr,12,14
51.06,2023,Apr,13,14
54.38,2023,Apr,14,14
71.5,2023,Apr,15,14
128.43,2023,Apr,16,14
71.73,2023,Apr,17,14
218.73,2023,Apr,18,14
52.36,2023,Apr,19,14
73.57,2023,Apr,20,14
51.08,2023,Apr,21,14
52.13,2023,Apr,22,14
44.87,2023,Apr,23,14
46.08,2023,Apr,0,15
44.42,2023,Apr,1,15
38.52,2023,Apr,2,15
40.14,2023,Apr,3,15
44.83,2023,Apr,4,15
49.75,2023,Apr,5,15
57.31,2023,Apr,6,15
53.14,2023,Apr,7,15
48.25,2023,Apr,8,15
47.46,2023,Apr,9,15
48.03,2023,Apr,10,15
50.3,2023,Apr,11,15
55.38,2023,Apr,12,15
60.16,2023,Apr,13,15
54.52,2023,Apr,14,15
50.63,2023,Apr,15,15
50.11,2023,Apr,16,15
49.88,2023,Apr,17,15
49.87,2023,Apr,18,15
53.2,2023,Apr,19,15
53.19,2023,Apr,20,15
51.4,2023,Apr,21,15
50.14,2023,Apr,22,15
46.92,2023,Apr,23,15
50.39,2023,Apr,0,16
50.61,2023,Apr,1,16
49.39,2023,Apr,2,16
49.56,2023,Apr,3,16
47.09,2023,Apr,4,16
50.27,2023,Apr,5,16
50.04,2023,Apr,6,16
50.65,2023,Apr,7,16
50.42,2023,Apr,8,16
50.35,2023,Apr,9,16
51.44,2023,Apr,10,16
53.25,2023,Apr,11,16
50.51,2023,Apr,12,16
48.6,2023,Apr,13,16
50.89,2023,Apr,14,16
55.91,2023,Apr,15,16
55.68,2023,Apr,16,16
51.89,2023,Apr,17,16
262.69,2023,Apr,18,16
160.99,2023,Apr,19,16
275.94,2023,Apr,20,16
164.99,2023,Apr,21,16
42.95,2023,Apr,22,16
25.53,2023,Apr,23,16
33.62,2023,Apr,0,17
29.73,2023,Apr,1,17
35.76,2023,Apr,2,17
34.78,2023,Apr,3,17
34.79,2023,Apr,4,17
27.36,2023,Apr,5,17
32.76,2023,Apr,6,17
42.66,2023,Apr,7,17
46.08,2023,Apr,8,17
28.02,2023,Apr,9,17
32.7,2023,Apr,10,17
51.49,2023,Apr,11,17
46.89,2023,Apr,12,17
28.35,2023,Apr,13,17
24.94,2023,Apr,14,17
23.64,2023,Apr,15,17
18.21,2023,Apr,16,17
18.02,2023,Apr,17,17
21.87,2023,Apr,18,17
23.29,2023,Apr,19,17
47.97,2023,Apr,20,17
98.39,2023,Apr,21,17
494.59,2023,Apr,22,17
615.08,2023,Apr,23,17
361.83,2023,Apr,0,18
474.12,2023,Apr,1,18
500.23,2023,Apr,2,18
437.67,2023,Apr,3,18
378.21,2023,Apr,4,18
257.61,2023,Apr,5,18
565.21,2023,Apr,6,18
833.99,2023,Apr,7,18
772.24,2023,Apr,8,18
129.59,2023,Apr,9,18
53.62,2023,Apr,10,18
53.8,2023,Apr,11,18
51.52,2023,Apr,12,18
53.44,2023,Apr,13,18
81.53,2023,Apr,14,18
111.55,2023,Apr,15,18
190.57,2023,Apr,16,18
84.69,2023,Apr,17,18
59.11,2023,Apr,18,18
62.91,2023,Apr,19,18
400.85,2023,Apr,20,18
811.13,2023,Apr,21,18
455.3,2023,Apr,22,18
124.33,2023,Apr,23,18
342.02,2023,Apr,0,19
119.97,2023,Apr,1,19
171.84,2023,Apr,2,19
56.79,2023,Apr,3,19
70.45,2023,Apr,4,19
69.68,2023,Apr,5,19
74.52,2023,Apr,6,19
261.13,2023,Apr,7,19
83,2023,Apr,8,19
382,2023,Apr,9,19
298.9,2023,Apr,10,19
707.67,2023,Apr,11,19
168.38,2023,Apr,12,19
118.04,2023,Apr,13,19
135.01,2023,Apr,14,19
65.63,2023,Apr,15,19
113.59,2023,Apr,16,19
236.65,2023,Apr,17,19
277.98,2023,Apr,18,19
62.95,2023,Apr,19,19
152.37,2023,Apr,20,19
303.9,2023,Apr,21,19
426.29,2023,Apr,22,19
273.16,2023,Apr,23,19
376.52,2023,Apr,0,20
246.65,2023,Apr,1,20
302.43,2023,Apr,2,20
293.03,2023,Apr,3,20
180.38,2023,Apr,4,20
72.39,2023,Apr,5,20
110.86,2023,Apr,6,20
458.11,2023,Apr,7,20
445.85,2023,Apr,8,20
491.84,2023,Apr,9,20
305.86,2023,Apr,10,20
57.45,2023,Apr,11,20
99.26,2023,Apr,12,20
693.1,2023,Apr,13,20
679.42,2023,Apr,14,20
685.74,2023,Apr,15,20
582.45,2023,Apr,16,20
817.62,2023,Apr,17,20
693.89,2023,Apr,18,20
558.23,2023,Apr,19,20
697.05,2023,Apr,20,20
840.57,2023,Apr,21,20
912.38,2023,Apr,22,20
877.04,2023,Apr,23,20
696.09,2023,Apr,0,21
75.07,2023,Apr,1,21
66.2,2023,Apr,2,21
82.52,2023,Apr,3,21
107.6,2023,Apr,4,21
406.09,2023,Apr,5,21
446.24,2023,Apr,6,21
764.62,2023,Apr,7,21
806.76,2023,Apr,8,21
659.71,2023,Apr,9,21
254.7,2023,Apr,10,21
111.94,2023,Apr,11,21
373.16,2023,Apr,12,21
310.68,2023,Apr,13,21
540.04,2023,Apr,14,21
247.42,2023,Apr,15,21
337.64,2023,Apr,16,21
484.73,2023,Apr,17,21
620.95,2023,Apr,18,21
315.06,2023,Apr,19,21
669.48,2023,Apr,20,21
665.18,2023,Apr,21,21
620.97,2023,Apr,22,21
103.6,2023,Apr,23,21
58.77,2023,Apr,0,22
56.61,2023,Apr,1,22
140.3,2023,Apr,2,22
55.94,2023,Apr,3,22
55.04,2023,Apr,4,22
75.8,2023,Apr,5,22
152.77,2023,Apr,6,22
171.28,2023,Apr,7,22
55.46,2023,Apr,8,22
52.22,2023,Apr,9,22
50.11,2023,Apr,10,22
48.78,2023,Apr,11,22
51.39,2023,Apr,12,22
55.7,2023,Apr,13,22
57.96,2023,Apr,14,22
55.54,2023,Apr,15,22
53.37,2023,Apr,16,22
53.15,2023,Apr,17,22
53.19,2023,Apr,18,22
50.17,2023,Apr,19,22
49.41,2023,Apr,20,22
48.68,2023,Apr,21,22
48.16,2023,Apr,22,22
49.77,2023,Apr,23,22
49.79,2023,Apr,0,23
47.31,2023,Apr,1,23
34.43,2023,Apr,2,23
42.3,2023,Apr,3,23
44.88,2023,Apr,4,23
47.38,2023,Apr,5,23
48.71,2023,Apr,6,23
55.61,2023,Apr,7,23
50.69,2023,Apr,8,23
49.98,2023,Apr,9,23
51.11,2023,Apr,10,23
50.03,2023,Apr,11,23
50.33,2023,Apr,12,23
49.91,2023,Apr,13,23
48.1,2023,Apr,14,23
46.63,2023,Apr,15,23
38.84,2023,Apr,16,23
37.29,2023,Apr,17,23
41.58,2023,Apr,18,23
46.96,2023,Apr,19,23
49.9,2023,Apr,20,23
50.87,2023,Apr,21,23
50.46,2023,Apr,22,23
48.73,2023,Apr,23,23
48.33,2023,Apr,0,24
47.48,2023,Apr,1,24
43.25,2023,Apr,2,24
41.78,2023,Apr,3,24
41.02,2023,Apr,4,24
40.83,2023,Apr,5,24
47.33,2023,Apr,6,24
47.3,2023,Apr,7,24
40.86,2023,Apr,8,24
53.11,2023,Apr,9,24
55.51,2023,Apr,10,24
54.26,2023,Apr,11,24
53.98,2023,Apr,12,24
55.51,2023,Apr,13,24
106.38,2023,Apr,14,24
67.1,2023,Apr,15,24
118.01,2023,Apr,16,24
463.66,2023,Apr,17,24
520.97,2023,Apr,18,24
328.26,2023,Apr,19,24
233.96,2023,Apr,20,24
371.05,2023,Apr,21,24
110.85,2023,Apr,22,24
53.03,2023,Apr,23,24
52.19,2023,Apr,0,25
56.96,2023,Apr,1,25
55.73,2023,Apr,2,25
50.91,2023,Apr,3,25
49.41,2023,Apr,4,25
56.1,2023,Apr,5,25
59.04,2023,Apr,6,25
88.86,2023,Apr,7,25
54.69,2023,Apr,8,25
57.73,2023,Apr,9,25
54.09,2023,Apr,10,25
48.08,2023,Apr,11,25
49.37,2023,Apr,12,25
53.41,2023,Apr,13,25
54.53,2023,Apr,14,25
42.29,2023,Apr,15,25
37.81,2023,Apr,16,25
33.13,2023,Apr,17,25
47.31,2023,Apr,18,25
36.84,2023,Apr,19,25
48,2023,Apr,20,25
45.56,2023,Apr,21,25
47.59,2023,Apr,22,25
37.06,2023,Apr,23,25
38.24,2023,Apr,0,26
38.87,2023,Apr,1,26
52.73,2023,Apr,2,26
65.01,2023,Apr,3,26
169.03,2023,Apr,4,26
259.38,2023,Apr,5,26
80.58,2023,Apr,6,26
229.04,2023,Apr,7,26
68.18,2023,Apr,8,26
88.88,2023,Apr,9,26
267.31,2023,Apr,10,26
56.41,2023,Apr,11,26
50.64,2023,Apr,12,26
42.33,2023,Apr,13,26
49.69,2023,Apr,14,26
52.58,2023,Apr,15,26
54.3,2023,Apr,16,26
53.45,2023,Apr,17,26
52.79,2023,Apr,18,26
54.58,2023,Apr,19,26
53.84,2023,Apr,20,26
52.95,2023,Apr,21,26
49.41,2023,Apr,22,26
43.91,2023,Apr,23,26
43.92,2023,Apr,0,27
41.86,2023,Apr,1,27
46.24,2023,Apr,2,27
38.21,2023,Apr,3,27
22.16,2023,Apr,4,27
29.66,2023,Apr,5,27
37.96,2023,Apr,6,27
49.89,2023,Apr,7,27
51.95,2023,Apr,8,27
51.68,2023,Apr,9,27
51.73,2023,Apr,10,27
51,2023,Apr,11,27
50.82,2023,Apr,12,27
55.52,2023,Apr,13,27
61.18,2023,Apr,14,27
66.81,2023,Apr,15,27
53.13,2023,Apr,16,27
51.75,2023,Apr,17,27
51.66,2023,Apr,18,27
162.47,2023,Apr,19,27
552.38,2023,Apr,20,27
772.05,2023,Apr,21,27
686.94,2023,Apr,22,27
394.95,2023,Apr,23,27
109.16,2023,Apr,0,28
58.27,2023,Apr,1,28
47.68,2023,Apr,2,28
47.85,2023,Apr,3,28
46.44,2023,Apr,4,28
45.9,2023,Apr,5,28
51.88,2023,Apr,6,28
54.14,2023,Apr,7,28
58.02,2023,Apr,8,28
171.87,2023,Apr,9,28
118.33,2023,Apr,10,28
54.73,2023,Apr,11,28
50.28,2023,Apr,12,28
47.9,2023,Apr,13,28
50.8,2023,Apr,14,28
51.66,2023,Apr,15,28
52.31,2023,Apr,16,28
52.58,2023,Apr,17,28
52.11,2023,Apr,18,28
48.98,2023,Apr,19,28
54.2,2023,Apr,20,28
64.64,2023,Apr,21,28
100,2023,Apr,22,28
81.82,2023,Apr,23,28
52.3,2023,Apr,0,29
51.02,2023,Apr,1,29
50.27,2023,Apr,2,29
50.36,2023,Apr,3,29
52.16,2023,Apr,4,29
71.5,2023,Apr,5,29
302.93,2023,Apr,6,29
157.24,2023,Apr,7,29
52.36,2023,Apr,8,29
51.42,2023,Apr,9,29
50.01,2023,Apr,10,29
50.03,2023,Apr,11,29
50.33,2023,Apr,12,29
51.48,2023,Apr,13,29
53.45,2023,Apr,14,29
53.5,2023,Apr,15,29
78.39,2023,Apr,16,29
87.6,2023,Apr,17,29
57.23,2023,Apr,18,29
49.34,2023,Apr,19,29
46.53,2023,Apr,20,29
44.94,2023,Apr,21,29
45.51,2023,Apr,22,29
44.53,2023,Apr,23,29
40.44,2023,Apr,0,30
37.23,2023,Apr,1,30
35.15,2023,Apr,2,30
31.21,2023,Apr,3,30
